"","X","Company","Date","Open","Close","Volume","return","after_hours"
"88",151653,"acerw.us.txt","2016-11-18",0.0065,0.0059,223941,-7.8125,1.5625
"89",159854,"acglp.us.txt","2016-10-04",23.855,23.874,475483,-74.9617199790246,-74.9816465652858
"90",159855,"acglp.us.txt","2016-10-05",23.835,23.808,77700,-0.2764513696909,-0.163357627544602
"91",159856,"acglp.us.txt","2016-10-06",23.808,23.644,151253,-0.688844086021501,0
"92",159857,"acglp.us.txt","2016-10-07",23.549,23.626,117276,-0.0761292505497946,-0.401793266790695
"93",159858,"acglp.us.txt","2016-10-10",23.626,23.577,65444,-0.207398628629496,0
"94",159859,"acglp.us.txt","2016-10-11",23.52,23.282,211035,-1.2512194087458,-0.241761038300004
"95",159864,"acglp.us.txt","2016-10-18",23.559,23.53,52867,0.161757193938006,0.28520347352301
"96",159869,"acglp.us.txt","2016-10-25",23.472,23.721,236355,0.649185336049007,-0.407331975560099
"97",166580,"achn.us.txt","2013-09-30",3.44,3.02,38843600,-58.2872928176796,-52.4861878453039
"98",166581,"achn.us.txt","2013-10-01",2.99,2.65,12195176,-12.2516556291391,-0.993377483443703
"99",166582,"achn.us.txt","2013-10-02",2.7,2.88,7433548,8.679245283019,1.88679245283001
"100",166583,"achn.us.txt","2013-10-03",2.9,2.78,3469100,-3.4722222222222,0.694444444443998
"101",166584,"achn.us.txt","2013-10-04",2.77,2.72,2494000,-2.158273381295,-0.359712230215803
"102",166585,"achn.us.txt","2013-10-07",2.8,2.79,4043700,2.57352941176501,2.941176470588
"103",166590,"achn.us.txt","2013-10-14",2.65,2.86,8562562,7.51879699248099,-0.375939849624096
"104",166595,"achn.us.txt","2013-10-21",2.93,2.77,1635048,-4.8109965635739,0.687285223368006
"105",169924,"achv.us.txt","2014-04-28",53.68,42.35,336453,-60.3092783505155,-49.6907216494845
"106",169925,"achv.us.txt","2014-04-29",43.12,43.12,130825,1.81818181818201,1.81818181818201
"107",169926,"achv.us.txt","2014-04-30",42.35,42.68,59385,-1.0204081632653,-1.7857142857143
"108",169927,"achv.us.txt","2014-05-01",42.35,42.79,49528,0.257731958762997,-0.773195876288701
"109",169928,"achv.us.txt","2014-05-02",43.449,42.9,28348,0.257069408739996,1.540079457817
"110",169929,"achv.us.txt","2014-05-05",42.9,42.02,36215,-2.051282051282,0
"111",169934,"achv.us.txt","2014-05-12",42.02,43.01,31164,3.439153439153,1.058201058201
"112",169939,"achv.us.txt","2014-05-19",41.8,42.79,19603,1.30208333333299,-1.0416666666667
"113",189540,"acp.us.txt","2011-02-01",10.321,10.27,19859,-63.2558139534884,-63.0733452593918
"114",189541,"acp.us.txt","2011-02-02",10.244,10.244,23579,-0.253164556962004,-0.253164556962004
"115",189542,"acp.us.txt","2011-02-03",10.253,10.351,5868,1.044513861773,0.0878563061299964
"116",189543,"acp.us.txt","2011-02-04",10.376,10.424,12811,0.705245869964011,0.241522558206997
"117",189544,"acp.us.txt","2011-02-07",10.424,10.297,20254,-1.21834228702991,0
"118",189545,"acp.us.txt","2011-02-08",10.257,10.237,64851,-0.582693988540395,-0.3884626590269
"119",189550,"acp.us.txt","2011-02-15",10.237,10.332,10662,0.878734622144006,-0.0488185901191041
"120",189555,"acp.us.txt","2011-02-24",10.223,10.237,4689,0.0390892211469929,-0.0977230528682038
"121",193173,"acrx.us.txt","2011-02-15",4.5,4.31,37331,-81.4464055101162,-80.6284976323719
"122",193174,"acrx.us.txt","2011-02-16",4.37,4.24,9435,-1.6241299303944,1.39211136891
"123",193175,"acrx.us.txt","2011-02-18",3.87,3.65,108803,-13.9150943396226,-8.7264150943396
"124",193176,"acrx.us.txt","2011-02-22",3.7,3.86,51552,5.75342465753399,1.36986301369899
"125",193177,"acrx.us.txt","2011-02-23",3.89,3.96,34856,2.59067357513001,0.777202072538996
"126",193178,"acrx.us.txt","2011-02-24",4,3.75,32615,-5.3030303030303,1.01010101010099
"127",193183,"acrx.us.txt","2011-03-03",3.46,3.4,51898,-1.4492753623188,0.289855072463996
"128",193188,"acrx.us.txt","2011-03-10",3.46,3.25,36055,-7.1428571428571,-1.1428571428571
"129",225345,"ades.us.txt","2016-07-08",7.0184,6.696,7183,-86.2420382165605,-85.5796178343949
"130",225346,"ades.us.txt","2016-07-11",6.971,6.5822,15700,-1.6995221027479,4.10692951015501
"131",225347,"ades.us.txt","2016-07-12",6.8288,6.7675,1581,2.81516818085099,3.74646774634599
