"","X","Company","Date","Open","Close","Volume","return","after_hours"
"116",226531,"adhd.us.txt","2016-09-29",2.19,2.51,9478009,-45.6709956709957,-52.5974025974026
"117",226532,"adhd.us.txt","2016-09-30",2.31,2.46,1662704,-1.99203187251,-7.9681274900398
"118",226533,"adhd.us.txt","2016-10-03",2.49,2.6,457179,5.69105691056899,1.219512195122
"119",226534,"adhd.us.txt","2016-10-04",2.64,2.65,407422,1.92307692307701,1.538461538462
"120",226535,"adhd.us.txt","2016-10-05",2.7,2.71,474933,2.264150943396,1.88679245283001
"121",226536,"adhd.us.txt","2016-10-06",2.73,2.6,387794,-4.05904059040591,0.738007380073991
"122",226541,"adhd.us.txt","2016-10-13",2.48,2.47,261833,-0.403225806451601,0
"123",226546,"adhd.us.txt","2016-10-20",2.38,2.34,108609,-1.2658227848101,0.421940928269993
"124",226605,"adhd.us.txt","2017-01-17",1.06,0.9374,6040296,-50.6631578947368,-44.2105263157895
"125",226606,"adhd.us.txt","2017-01-18",0.925,1.03,2684032,9.87838702795001,-1.3228077661617
"126",226607,"adhd.us.txt","2017-01-19",1.02,0.9849,1518995,-4.37864077669901,-0.9708737864078
"127",226608,"adhd.us.txt","2017-01-20",0.96,0.9901,685981,0.527972382983011,-2.5281754492842
"128",226609,"adhd.us.txt","2017-01-23",0.99,1,825478,0.999899000101001,-0.0100999899000032
"129",226610,"adhd.us.txt","2017-01-24",1.01,1.01,417129,1,1
"130",226615,"adhd.us.txt","2017-01-31",1.04,1.05,180476,0.961538461537992,0
"131",226620,"adhd.us.txt","2017-02-07",1.3,1.21,1112305,-6.9230769230769,0
"132",249799,"admp.us.txt","2016-06-06",4.5,4.09,4856191,-53.8374717832957,-49.2099322799097
"133",249800,"admp.us.txt","2016-06-07",4.13,3.82,1441249,-6.60146699266499,0.97799511002401
"134",249801,"admp.us.txt","2016-06-08",3.82,3.85,579255,0.785340314135996,0
"135",249802,"admp.us.txt","2016-06-09",3.85,3.41,1114025,-11.4285714285714,0
"136",249803,"admp.us.txt","2016-06-10",3.38,3.41,629895,0,-0.879765395894405
"137",249804,"admp.us.txt","2016-06-13",3.43,3.29,289383,-3.5190615835777,0.586510263929996
"138",249809,"admp.us.txt","2016-06-20",3.03,2.87,472535,-5.2805280528053,0
"139",249814,"admp.us.txt","2016-06-27",2.73,2.62,266018,-4.029304029304,0
"140",277889,"advm.us.txt","2015-06-16",19.27,17.05,10218400,-56.1471193415638,-50.4372427983539
"141",277890,"advm.us.txt","2015-06-17",17.4,16.92,3694600,-0.762463343108499,2.052785923754
"142",277891,"advm.us.txt","2015-06-18",16.89,16.11,2497700,-4.7872340425532,-0.177304964539005
"143",277892,"advm.us.txt","2015-06-19",16.24,15.65,3919300,-2.8553693358163,0.806952203600009
"144",277893,"advm.us.txt","2015-06-22",15.65,16.24,1860700,3.769968051118,0
"145",277894,"advm.us.txt","2015-06-23",16.76,16.34,1283345,0.615763546797998,3.20197044335
"146",277899,"advm.us.txt","2015-06-30",15.28,16.24,792250,6.28272251308899,0
"147",277904,"advm.us.txt","2015-07-08",15.82,15.46,398200,-3.1328320802005,-0.877192982456099
"148",284950,"adxsw.us.txt","2015-01-21",7.4,4.11,282005,-43.4662998624484,1.78817056396099
