"","X","Company","Date","Open","Close","Volume","return","after_hours"
"1",4522,"aa.us.txt","1970-01-02",2.2972,2.2972,26437,-96.5615925759617,-96.5615925759617
"2",4523,"aa.us.txt","1970-01-05",2.2972,2.2759,29887,-0.927215740901999,0
"3",4524,"aa.us.txt","1970-01-06",2.2759,2.2342,106900,-1.8322421899029,0
"4",4525,"aa.us.txt","1970-01-07",2.2342,2.2342,85061,0,0
"5",4526,"aa.us.txt","1970-01-08",2.2342,2.2139,66669,-0.908602631814504,0
"6",4527,"aa.us.txt","1970-01-09",2.2139,2.1921,72418,-0.984687655269001,0
"7",4532,"aa.us.txt","1970-01-16",2.1921,2.1921,105750,0,0
"8",4537,"aa.us.txt","1970-01-23",2.2544,2.2139,40231,-1.79648687012059,0
"9",17101,"aaba.us.txt","1996-04-12",1.05,1.38,408720000,-98.2958755248209,-98.7033835514942
"10",17102,"aaba.us.txt","1996-04-15",1.49,1.34,79231200,-2.89855072463771,7.97101449275399
"11",17103,"aaba.us.txt","1996-04-16",1.34,1.2,48026400,-10.4477611940299,0
"12",17104,"aaba.us.txt","1996-04-17",1.18,1.12,42871200,-6.6666666666667,-1.66666666666671
"13",17105,"aaba.us.txt","1996-04-18",1.25,1.22,27352800,8.928571428571,11.607142857143
"14",17106,"aaba.us.txt","1996-04-19",1.25,1.21,13024800,-0.819672131147497,2.45901639344299
"15",17111,"aaba.us.txt","1996-04-26",1.33,1.32,7632000,1.538461538462,2.30769230769201
"16",17116,"aaba.us.txt","1996-05-03",1.34,1.33,6184800,-2.9197080291971,-2.1897810218978
"17",25520,"aame.us.txt","2005-02-25",2.8973,2.8973,9174,-96.3828963795256,-96.3828963795256
"18",25521,"aame.us.txt","2005-02-28",2.9164,2.8973,6649,0,0.659234459669
"19",25522,"aame.us.txt","2005-03-01",2.8973,2.9357,4265,1.32537189797399,0
"20",25523,"aame.us.txt","2005-03-02",2.9258,2.8873,15512,-1.6486698232108,-0.337227918383998
"21",25524,"aame.us.txt","2005-03-03",2.9258,2.8873,1351,0,1.333425691823
"22",25525,"aame.us.txt","2005-03-04",2.8973,2.9066,2702,0.66844456758901,0.346344335537996
"23",25530,"aame.us.txt","2005-03-11",2.8973,2.8973,882,0,0
"24",25535,"aame.us.txt","2005-03-21",2.9836,2.9549,5082,0.654017781108007,1.631638110161
"25",32688,"aaon.us.txt","2005-02-25",2.7985,2.7958,47033,-93.8282560706402,-93.8222958057395
"26",32689,"aaon.us.txt","2005-02-28",2.7595,2.854,58791,2.081693969526,-1.298376135632
"27",32690,"aaon.us.txt","2005-03-01",2.854,2.8095,88448,-1.5592151366503,0
"28",32691,"aaon.us.txt","2005-03-02",2.8124,2.8235,130879,0.498309307706002,0.103221213739002
"29",32692,"aaon.us.txt","2005-03-03",2.7875,2.8317,117092,0.290419691872001,-1.2750132813883
"30",32693,"aaon.us.txt","2005-03-04",2.854,2.818,29688,-0.483808313027501,0.787512801497003
"31",32698,"aaon.us.txt","2005-03-11",2.7985,2.8485,109031,0.689289501590995,-1.07811947684689
"32",32703,"aaon.us.txt","2005-03-18",2.9624,2.9235,230208,0.0890136601729985,1.42079496045699
"33",39090,"aapl.us.txt","1984-09-07",0.42388,0.42388,23220030,-99.4781088401871,-99.4781088401871
"34",39091,"aapl.us.txt","1984-09-10",0.42388,0.42134,18022532,-0.599226196093205,0
"35",39092,"aapl.us.txt","1984-09-11",0.42516,0.42902,42498199,1.82275596905099,0.906631224188992
"36",39093,"aapl.us.txt","1984-09-12",0.42902,0.41618,37125801,-2.9928674653862,0
"37",39094,"aapl.us.txt","1984-09-13",0.43927,0.43927,57822062,5.548080157624,5.548080157624
"38",39095,"aapl.us.txt","1984-09-14",0.44052,0.44566,68847968,1.45468618389599,0.284563025019002
"39",39100,"aapl.us.txt","1984-09-21",0.43286,0.42902,27842780,-0.887122857274902,0
"40",39105,"aapl.us.txt","1984-09-28",0.41111,0.40081,65093531,-2.5054121767897,0
"41",49171,"aau.us.txt","2005-02-25",1.58,1.58,8570,-95.9827103991864,-95.9827103991864
"42",49172,"aau.us.txt","2005-02-28",1.64,1.64,11000,3.79746835443,3.79746835443
"43",49173,"aau.us.txt","2005-03-01",1.53,1.53,5450,-6.7073170731707,-6.7073170731707
"44",49174,"aau.us.txt","2005-03-02",1.53,1.53,3333,0,0
"45",49175,"aau.us.txt","2005-03-03",1.54,1.54,3200,0.653594771242005,0.653594771242005
"46",49176,"aau.us.txt","2005-03-04",1.54,1.54,2000,0,0
"47",49181,"aau.us.txt","2005-03-14",1.5,1.5,57400,-6.25,-6.25
"48",49186,"aau.us.txt","2005-03-22",1.55,1.55,3041,1.30718954248401,1.30718954248401
"49",58709,"aaxn.us.txt","2005-02-25",13.95,13.38,4226243,-75.1532033426184,-74.0947075208914
"50",58710,"aaxn.us.txt","2005-02-28",13.31,13.01,6417857,-2.7653213751869,-0.523168908819105
"51",58711,"aaxn.us.txt","2005-03-01",13.02,13.18,3367464,1.30668716372,0.0768639508069935
"52",58712,"aaxn.us.txt","2005-03-02",13.07,13.5,5449390,2.427921092564,-0.834597875568999
"53",58713,"aaxn.us.txt","2005-03-03",15.08,14.22,15074138,5.33333333333299,11.703703703704
"54",58714,"aaxn.us.txt","2005-03-04",14.7,14.52,4017633,2.10970464135001,3.37552742616001
"55",58719,"aaxn.us.txt","2005-03-11",13.64,13.65,1790747,-1.0869565217391,-1.1594202898551
"56",58724,"aaxn.us.txt","2005-03-18",12.91,12.52,4528225,-3.0959752321981,-0.0773993808049989
"57",70139,"abb.us.txt","2005-02-25",4.4844,4.5082,319324,-90.2965992251399,-90.3478260869565
"58",70140,"abb.us.txt","2005-02-28",4.5873,4.5082,534773,0,1.75458054212301
"59",70141,"abb.us.txt","2005-03-01",4.5479,4.5717,409945,1.40854443014899,0.880617541369011
"60",70142,"abb.us.txt","2005-03-02",4.5717,4.5636,239933,-0.1771769801168,0
"61",70143,"abb.us.txt","2005-03-03",4.6112,4.627,962639,1.38925409764199,1.043036199492
"62",70144,"abb.us.txt","2005-03-04",4.722,4.722,600909,2.05316619840099,2.05316619840099
"63",70149,"abb.us.txt","2005-03-11",4.7379,4.6984,329674,-0.167860102415895,0.671440409664004
"64",70154,"abb.us.txt","2005-03-18",4.5399,4.5556,303294,-0.691038301397295,-1.0332875547708
"65",74564,"abc.us.txt","1995-04-04",2.669,2.6782,22205246,-97.1935450068113,-97.2031855810542
"66",74565,"abc.us.txt","1995-04-05",2.6372,2.5782,6727902,-3.7338510940184,-1.5308789485475
"67",74566,"abc.us.txt","1995-04-06",2.5782,2.6236,2076079,1.76091847025099,0
"68",74567,"abc.us.txt","1995-04-07",2.6372,2.5782,1056077,-1.73044671443821,0.518371703003995
"69",74568,"abc.us.txt","1995-04-10",2.5782,2.6103,1125568,1.24505468931799,0
"70",74569,"abc.us.txt","1995-04-11",2.5782,2.5965,2252457,-0.528674864958101,-1.2297437076198
"71",74574,"abc.us.txt","1995-04-19",2.6103,2.5782,782046,-3.402023229674,-2.1993255901087
"72",74579,"abc.us.txt","1995-04-26",2.4964,2.4964,83129,-2.3164814524965,-2.3164814524965
"73",80255,"abcb.us.txt","2005-02-25",16.686,17.365,54991,-76.8466666666667,-77.752
"74",80256,"abcb.us.txt","2005-02-28",17.074,16.937,42870,-2.4647279009502,-1.6757846242441
"75",80257,"abcb.us.txt","2005-03-01",17.22,17.402,16751,2.74546850091499,1.67089803389
"76",80258,"abcb.us.txt","2005-03-02",16.985,17.422,26016,0.114929318468993,-2.3962762900816
"77",80259,"abcb.us.txt","2005-03-03",17.56,17.55,15486,0.734703248766011,0.792101940075995
"78",80260,"abcb.us.txt","2005-03-04",17.56,17.695,15668,0.826210826210994,0.056980056980005
"79",80265,"abcb.us.txt","2005-03-11",18.484,17.162,25542,-1.1690181399367,6.44399654477401
"80",80270,"abcb.us.txt","2005-03-18",17.695,17.064,58071,-3.9945988522561,-0.4444694497581
"81",83456,"abcd.us.txt","2009-12-09",4,3.65,3000,-92.0305676855895,-91.2663755458515
"82",83457,"abcd.us.txt","2009-12-10",4,4.09,3600,12.054794520548,9.58904109589001
"83",83458,"abcd.us.txt","2009-12-11",4.91,4.8,8265,17.359413202934,20.048899755501
"84",83459,"abcd.us.txt","2009-12-14",4.75,4.76,4331,-0.833333333333297,-1.0416666666667
"85",83460,"abcd.us.txt","2009-12-15",3.78,4.51,500,-5.25210084033611,-20.5882352941177
"86",83461,"abcd.us.txt","2009-12-16",3.94,4.75,2883,5.321507760532,-12.6385809312639
"87",83466,"abcd.us.txt","2009-12-23",4.42,4.4,340081,-20,-19.6363636363636
"88",83471,"abcd.us.txt","2009-12-31",3.85,3.92,57978,3.157894736842,1.315789473684
"89",93946,"abev.us.txt","2007-11-12",2.5614,2.4492,36766891,-76.45,-75.3711538461538
"90",93947,"abev.us.txt","2007-11-13",2.5113,2.5641,23295780,4.69132778050001,2.535521803038
"91",93948,"abev.us.txt","2007-11-14",2.6298,2.6497,45171831,3.33840333840301,2.56230256230301
"92",93949,"abev.us.txt","2007-11-15",2.6208,2.5985,13383259,-1.9322942219874,-1.0906895120202
"93",93950,"abev.us.txt","2007-11-16",2.6412,2.6419,21472065,1.67019434289,1.64325572445601
"94",93951,"abev.us.txt","2007-11-19",2.6601,2.5364,17812718,-3.9933381278625,0.688898141489003
"95",93956,"abev.us.txt","2007-11-27",2.3675,2.456,38568111,5.68895774163001,1.880540494018
"96",93961,"abev.us.txt","2007-12-04",2.6716,2.6446,19632955,-2.7506067514893,-1.7577406780907
"97",100588,"abio.us.txt","2006-12-11",3091.2,3402,107458,-79.2838874680307,-81.1764705882353
"98",100589,"abio.us.txt","2006-12-12",3494.4,3427.2,40112,0.740740740740997,2.71604938271599
"99",100590,"abio.us.txt","2006-12-13",3696,3536.4,21064,3.186274509804,7.843137254902
"100",100591,"abio.us.txt","2006-12-14",3570,3469.2,9879,-1.9002375296912,0.950118764846009
"101",100592,"abio.us.txt","2006-12-15",3511.2,3494.4,9303,0.72639225181601,1.210653753027
"102",100593,"abio.us.txt","2006-12-18",3502.8,3393.6,5688,-2.8846153846154,0.240384615385003
"103",100598,"abio.us.txt","2006-12-26",3292.8,3292.8,2014,-0.507614213198004,-0.507614213198004
"104",100603,"abio.us.txt","2007-01-04",3318,3276,3136,2.90237467018499,4.22163588390501
"105",106538,"abmd.us.txt","2005-02-25",10.05,10.89,157345,-72.9508196721311,-75.0372578241431
"106",106539,"abmd.us.txt","2005-02-28",10.92,10.7,134382,-1.7447199265381,0.275482093663992
"107",106540,"abmd.us.txt","2005-03-01",10.5,10.8,130592,0.934579439251992,-1.8691588785047
"108",106541,"abmd.us.txt","2005-03-02",10.7,10.66,124627,-1.2962962962963,-0.925925925925897
"109",106542,"abmd.us.txt","2005-03-03",10.65,10.71,54680,0.469043151970006,-0.0938086303939989
"110",106543,"abmd.us.txt","2005-03-04",10.85,11.12,130261,3.82819794584499,1.30718954248401
"111",106548,"abmd.us.txt","2005-03-11",11.1,11.12,65056,0.451671183378011,0.271002710027002
"112",106553,"abmd.us.txt","2005-03-18",10.6,10.37,114735,-1.7992424242424,0.378787878788001
"113",109737,"abr.us.txt","2005-02-25",16.476,16.101,87271,-91.751959428308,-91.5598586138005
"114",109738,"abr.us.txt","2005-02-28",16.185,16.185,95147,0.521706726289994,0.521706726289994
"115",109739,"abr.us.txt","2005-03-01",16.185,16.639,149367,2.805066419524,0
"116",109740,"abr.us.txt","2005-03-02",16.639,16.877,139171,1.43037442153999,0
"117",109741,"abr.us.txt","2005-03-03",16.961,17.352,63796,2.81448124666701,0.497718788884005
"118",109742,"abr.us.txt","2005-03-04",17.416,17.307,86653,-0.259336099585095,0.368833563853999
"119",109747,"abr.us.txt","2005-03-11",17.072,16.885,64411,-1.0953608247423,0
"120",109752,"abr.us.txt","2005-03-18",16.799,16.625,68427,-0.472940613026795,0.568726053640001
"121",116831,"abt.us.txt","1983-04-06",0.7125,0.7044,3711236,-97.2268808314633,-97.1949923231369
"122",116832,"abt.us.txt","1983-04-07",0.7044,0.7125,5327739,1.14991482112401,0
"123",116833,"abt.us.txt","1983-04-08",0.7125,0.7084,6999570,-0.575438596491196,0
"124",116834,"abt.us.txt","1983-04-11",0.7125,0.7125,3485953,0.578769057030004,0.578769057030004
"125",116835,"abt.us.txt","1983-04-12",0.7166,0.7206,9596250,1.13684210526299,0.575438596491007
"126",116836,"abt.us.txt","1983-04-13",0.7206,0.7288,5264497,1.13794060505099,0
"127",116841,"abt.us.txt","1983-04-20",0.7491,0.7652,5908730,2.697624479936,0.536840692523999
"128",116846,"abt.us.txt","1983-04-27",0.7852,0.7814,8833455,-1.0134279199392,-0.532049657968103
"129",126086,"abus.us.txt","2007-07-23",7.22,7.22,2000,-80.6174496644295,-80.6174496644295
"130",126087,"abus.us.txt","2007-07-24",6.9,6.9,100,-4.4321329639889,-4.4321329639889
