"","X","Company","Date","Open","Close","Volume","return","after_hours"
"30",138979,"acad.us.txt","2008-06-23",3.99,3.89,538388,-4.656862745098,-2.2058823529412
"31",138984,"acad.us.txt","2008-06-30",3.79,3.69,417664,-3.4031413612565,-0.785340314136096
"32",138989,"acad.us.txt","2008-07-08",3.73,3.51,697798,7.66871165644201,14.41717791411
"33",164839,"achn.us.txt","2006-10-25",11.5,11.5,0,-59.26319518243,-59.26319518243
"34",164840,"achn.us.txt","2006-10-26",11.6,12.39,361420,7.739130434783,0.869565217391011
"35",164841,"achn.us.txt","2006-10-27",12.49,13.34,181436,7.66747376916901,0.807102502018009
"36",164842,"achn.us.txt","2006-10-30",13.64,13.39,53538,0.374812593703,2.248875562219
"37",164843,"achn.us.txt","2006-10-31",12.15,14,13422,4.55563853622101,-9.260642270351
"38",164844,"achn.us.txt","2006-11-01",13.02,13.8,28246,-1.4285714285714,-6.99999999999999
"39",164849,"achn.us.txt","2006-11-08",14.5,14.12,3860,-1.2587412587413,1.398601398601
"40",164854,"achn.us.txt","2006-11-15",14.38,13.75,163576,0,4.581818181818
"41",164911,"achn.us.txt","2007-02-09",8.9,8.87,560386,-50.6948304613674,-50.5280711506392
"42",164912,"achn.us.txt","2007-02-12",9.22,8.86,145396,-0.112739571589604,3.945885005637
"43",164913,"achn.us.txt","2007-02-13",8.87,8.89,42527,0.338600451467008,0.11286681715601
"44",164914,"achn.us.txt","2007-02-14",8.89,8.9,66392,0.112485939257989,0
"45",164915,"achn.us.txt","2007-02-15",9,8.85,98267,-0.561797752809001,1.123595505618
"46",164916,"achn.us.txt","2007-02-16",8.85,8.79,185391,-0.677966101694905,0
"47",164921,"achn.us.txt","2007-02-26",8.54,8.4,8199,-0.118906064209301,1.545778834721
"48",164926,"achn.us.txt","2007-03-05",7.84,6.92,75220,-7.2386058981233,5.09383378016099
"49",177887,"acm.us.txt","2007-05-09",20,20,0,-40.8284023668639,-40.8284023668639
"50",177888,"acm.us.txt","2007-05-10",21.1,21.1,20008400,5.49999999999999,5.49999999999999
"51",177889,"acm.us.txt","2007-05-11",21.13,21.85,3692300,3.55450236966799,0.142180094786992
"52",177890,"acm.us.txt","2007-05-14",22,22.3,1652800,2.05949656750599,0.686498855835005
"53",177891,"acm.us.txt","2007-05-15",21.85,21,2127300,-5.8295964125561,-2.0179372197309
"54",177892,"acm.us.txt","2007-05-16",22.49,22.94,5239400,9.238095238095,7.095238095238
"55",177897,"acm.us.txt","2007-05-23",24.26,23.9,888900,-0.208768267223403,1.294363256785
"56",177902,"acm.us.txt","2007-05-31",23,22.9,950800,0.0436871996499999,0.480559196155994
"57",246368,"admp.us.txt","2002-04-26",67.66,49.3,124129,-56.0606060606061,-39.6969696969697
"58",246369,"admp.us.txt","2002-04-29",49.3,46.75,76153,-5.1724137931034,0
"59",246370,"admp.us.txt","2002-04-30",47.6,45.9,6159,-1.8181818181818,1.81818181818201
"60",246371,"admp.us.txt","2002-05-01",43.35,42.5,7235,-7.4074074074074,-5.5555555555555
"61",246372,"admp.us.txt","2002-05-02",42.16,42.5,9965,0,-0.800000000000001
"62",246373,"admp.us.txt","2002-05-03",42.67,42.5,7676,0,0.4
"63",246378,"admp.us.txt","2002-05-10",43.18,44.37,6218,4.4,1.6
"64",246383,"admp.us.txt","2002-05-17",39.1,39.1,2671,0.87719298245601,0.87719298245601
"65",247040,"admp.us.txt","2004-12-27",39.95,45.9,150753,-44.7852760736196,-51.9427402862986
"66",247041,"admp.us.txt","2004-12-28",45.9,45.73,30071,-0.370370370370399,0
"67",247042,"admp.us.txt","2004-12-29",46.75,46.41,13729,1.486988847584,2.23048327137501
"68",247043,"admp.us.txt","2004-12-30",46.75,48.45,49353,4.395604395604,0.732600732600996
"69",247044,"admp.us.txt","2004-12-31",49.98,48.79,20324,0.701754385965003,3.157894736842
"70",247045,"admp.us.txt","2005-01-03",49.3,50.49,24847,3.48432055749099,1.045296167247
"71",247050,"admp.us.txt","2005-01-10",48.11,45.05,3953,-1.8518518518519,4.814814814815
"72",247055,"admp.us.txt","2005-01-18",40.63,40.46,3247,3.478260869565,3.913043478261
"73",247372,"admp.us.txt","2006-04-24",11.05,6.29,166265,-50.6666666666667,-13.3333333333333
"74",247373,"admp.us.txt","2006-04-25",6.46,11.05,58053,75.675675675676,2.70270270270301
"75",247374,"admp.us.txt","2006-04-26",11.73,12.07,21929,9.230769230769,6.153846153846
"76",247375,"admp.us.txt","2006-04-27",11.05,11.05,4747,-8.4507042253521,-8.4507042253521
"77",247376,"admp.us.txt","2006-04-28",8.67,10.2,2953,-7.6923076923077,-21.5384615384615
"78",247377,"admp.us.txt","2006-05-01",9.52,10.71,2482,5,-6.6666666666667
"79",247382,"admp.us.txt","2006-05-08",11.9,11.9,2900,-2.7777777777778,-2.7777777777778
"80",247387,"admp.us.txt","2006-05-15",10.2,11.73,1259,2.98507462686599,-10.4477611940299
"81",247461,"admp.us.txt","2006-08-29",2.04,1.19,18506,-50,-14.2857142857143
"82",247462,"admp.us.txt","2006-08-30",1.19,1.7,8841,42.857142857143,0
"83",247463,"admp.us.txt","2006-08-31",1.7,1.7,7476,0,0
"84",247464,"admp.us.txt","2006-09-01",1.53,1.53,5688,-10,-10
"85",247465,"admp.us.txt","2006-09-05",1.7,1.53,2241,0,11.111111111111
"86",247466,"admp.us.txt","2006-09-06",1.53,2.21,51947,44.444444444444,0
"87",247471,"admp.us.txt","2006-09-13",2.72,2.55,494,-11.764705882353,-5.8823529411765
"88",247476,"admp.us.txt","2006-09-20",1.7,2.21,3988,8.33333333333299,-16.6666666666667
"89",247866,"admp.us.txt","2008-06-26",1.53,0.85,159,-44.4444444444444,0
"90",247867,"admp.us.txt","2008-06-27",1.02,1.02,29,20,20
"91",247868,"admp.us.txt","2008-06-30",1.19,1.19,29,16.666666666667,16.666666666667
"92",247869,"admp.us.txt","2008-07-01",1.19,1.19,294,0,0
"93",247870,"admp.us.txt","2008-07-02",1.19,1.19,59,0,0
"94",247871,"admp.us.txt","2008-07-03",1.19,1.19,59,0,0
"95",247876,"admp.us.txt","2008-07-14",0.85,0.85,29,-37.5,-37.5
"96",247881,"admp.us.txt","2008-07-21",0.85,0.85,35,0,0
"97",247902,"admp.us.txt","2008-09-02",1.19,0.68,818,-42.8571428571428,0
"98",247903,"admp.us.txt","2008-09-03",1.19,0.68,606,0,75
"99",247904,"admp.us.txt","2008-09-04",1.19,0.68,500,0,75
"100",247905,"admp.us.txt","2008-09-05",1.19,1.19,629,75,75
"101",247906,"admp.us.txt","2008-09-09",0.68,1.19,282,0,-42.8571428571428
"102",247907,"admp.us.txt","2008-09-12",1.19,1.02,1741,-14.2857142857143,0
"103",247909,"admp.us.txt","2008-09-18",0.68,0.68,412,-42.8571428571428,-42.8571428571428
"104",247910,"admp.us.txt","2008-09-22",0.85,1.19,188,75,25
