"","X","Company","Date","Open","Close","Volume","return","after_hours"
"239",100031,"abil.us.txt","2017-06-15",1.34,1.28,631181,-10.4895104895105,-6.2937062937063
"240",100032,"abil.us.txt","2017-06-16",1.26,1.24,309854,-3.125,-1.5625
"241",100037,"abil.us.txt","2017-06-23",1.16,1.26,267282,6.779661016949,-1.69491525423729
"242",100042,"abil.us.txt","2017-06-30",1.29,1.28,189928,-3.03030303030301,-2.2727272727273
"243",101416,"abio.us.txt","2010-03-29",343.98,239.4,466242,-30.6569343065693,-0.364963503649596
"244",101417,"abio.us.txt","2010-03-30",235.2,233.1,210219,-2.6315789473684,-1.7543859649123
"245",101418,"abio.us.txt","2010-03-31",231.42,228.9,143731,-1.80180180180179,-0.720720720720702
"246",101419,"abio.us.txt","2010-04-01",231,209.16,63079,-8.6238532110092,0.917431192660989
"247",101420,"abio.us.txt","2010-04-05",204.96,203.7,72344,-2.61044176706831,-2.008032128514
"248",101421,"abio.us.txt","2010-04-06",215.04,214.2,57390,5.154639175258,5.567010309278
"249",101426,"abio.us.txt","2010-04-13",216.3,210,18887,-2.7237354085603,0.19455252918299
"250",101431,"abio.us.txt","2010-04-20",190.26,188.16,6814,-1.9693654266958,-0.875273522975895
"251",101855,"abio.us.txt","2011-12-22",42,43.26,20063,-23.7037037037037,-25.9259259259259
"252",101856,"abio.us.txt","2011-12-23",43.26,42.42,10929,-1.9417475728155,0
"253",101857,"abio.us.txt","2011-12-27",41.58,42,2730,-0.990099009901002,-1.980198019802
"254",101858,"abio.us.txt","2011-12-28",42,41.559,1661,-1.05,0
"255",101859,"abio.us.txt","2011-12-29",39.9,41.58,974,0.0505305709949999,-3.9919151086407
"256",101860,"abio.us.txt","2011-12-30",42.84,42,9931,1.01010101010099,3.03030303030301
"257",101865,"abio.us.txt","2012-01-09",42.84,42.424,946,-0.9710550887022,0
"258",101870,"abio.us.txt","2012-01-17",42.42,42.42,1531,-0.980392156862797,-0.980392156862797
"259",101964,"abio.us.txt","2012-05-31",24.78,19.74,4327,-21.6790985557848,-1.6822726551341
"260",101965,"abio.us.txt","2012-06-01",19.748,21.042,2326,6.595744680851,0.0405268490379918
"261",101966,"abio.us.txt","2012-06-04",21.42,20.156,1225,-4.210626366315,1.79640718562899
"262",101967,"abio.us.txt","2012-06-05",19.32,18.48,3085,-8.3151418932328,-4.1476483429252
"263",101968,"abio.us.txt","2012-06-06",20.58,20.244,489,9.54545454545499,11.363636363636
"264",101969,"abio.us.txt","2012-06-07",20.16,18.9,420,-6.6390041493776,-0.414937759336098
"265",101974,"abio.us.txt","2012-06-14",20.16,21.84,1499,4,-4
"266",101979,"abio.us.txt","2012-06-21",21.84,21.004,1653,-3.6425360124782,0.192678227359999
"267",102132,"abio.us.txt","2013-02-01",36.54,27.3,61023,-24.6813441483198,0.811123986094997
"268",102133,"abio.us.txt","2013-02-04",25.666,25.2,16527,-7.6923076923077,-5.985347985348
"269",102134,"abio.us.txt","2013-02-05",25.2,24.15,16854,-4.1666666666667,0
"270",102135,"abio.us.txt","2013-02-06",25.2,27.3,32784,13.04347826087,4.34782608695701
"271",102136,"abio.us.txt","2013-02-07",32.676,28.56,41115,4.615384615385,19.692307692308
"272",102137,"abio.us.txt","2013-02-08",29.4,27.72,10563,-2.9411764705882,2.941176470588
"273",102142,"abio.us.txt","2013-02-15",23.1,21.42,18655,-15.8283558629362,-9.2266582835586
"274",102147,"abio.us.txt","2013-02-25",23.1,22.092,6963,-2.5925925925926,1.85185185185199
"275",102213,"abio.us.txt","2013-05-30",11.34,11.13,477030,-30.8695652173913,-29.5652173913044
"276",102214,"abio.us.txt","2013-05-31",11.34,11.34,208390,1.88679245283001,1.88679245283001
"277",102215,"abio.us.txt","2013-06-03",11.55,11.48,231553,1.234567901235,1.85185185185199
"278",102216,"abio.us.txt","2013-06-04",11.55,11.13,77676,-3.0487804878049,0.609756097560998
"279",102217,"abio.us.txt","2013-06-05",11.13,10.85,81118,-2.5157232704403,0
"280",102218,"abio.us.txt","2013-06-06",11.06,10.57,76799,-2.5806451612903,1.935483870968
"281",102223,"abio.us.txt","2013-06-13",9.8,9.94,36034,0.709219858155996,-0.709219858155996
"282",102228,"abio.us.txt","2013-06-20",9.1,9.1,24644,-1.5151515151515,-1.5151515151515
